physical_event_id,timestamp,person_id,event_type,location_id,source_identifier,synthetic_flag,data_origin,source_dataset,source_record_reference,confidence,scenario_id
PHY-00031265,2025-10-29T03:46:59,PER-018950,prox-in-classified,LOC-002481,SYN-ACCESS-00031265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00031272,2025-03-05T07:48:14,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00031272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00031282,2025-12-18T14:33:13,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00031282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00031303,2025-07-12T16:53:20,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00031303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00031318,2024-12-16T02:49:20,PER-022852,prox-out-classified,LOC-005358,SYN-ACCESS-00031318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00031334,2025-08-03T17:35:35,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00031334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00031380,2025-01-10T10:49:30,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00031380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00031397,2024-02-06T13:46:02,PER-028278,prox-in-building,LOC-001251,SYN-ACCESS-00031397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00031399,2025-06-03T01:12:40,PER-028494,prox-in-classified,LOC-003606,SYN-ACCESS-00031399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00031417,2025-08-22T13:57:47,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00031417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00031437,2024-05-28T20:24:39,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00031437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00031499,2025-11-27T16:55:16,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00031499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00031535,2025-03-25T10:57:54,PER-002304,prox-in-classified,LOC-003069,SYN-ACCESS-00031535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00031547,2024-02-24T01:39:36,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00031547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00031588,2025-02-09T10:00:29,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00031588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00031599,2024-07-16T12:09:47,PER-007236,prox-in-building,LOC-001855,SYN-ACCESS-00031599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00031633,2025-12-29T12:18:24,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00031633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00031642,2024-02-03T18:15:11,PER-010131,prox-out-classified,LOC-008679,SYN-ACCESS-00031642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00031740,2024-04-12T01:14:49,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00031740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00031765,2025-03-07T02:58:33,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00031765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00031772,2025-10-14T08:10:38,PER-019374,prox-in-building,LOC-007336,SYN-ACCESS-00031772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00031782,2025-02-20T17:13:53,PER-020096,prox-in-classified,LOC-007371,SYN-ACCESS-00031782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00031803,2024-11-17T19:18:53,PER-021845,prox-in-classified,LOC-006029,SYN-ACCESS-00031803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00031818,2024-10-25T13:26:27,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00031818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00031834,2025-01-28T20:56:39,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00031834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00031880,2025-12-07T19:50:56,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00031880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00031897,2025-06-30T23:10:13,PER-028278,prox-in-building,LOC-001251,SYN-ACCESS-00031897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00031899,2025-01-18T13:01:18,PER-028494,prox-in-building,LOC-003606,SYN-ACCESS-00031899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00031917,2025-04-22T11:04:27,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00031917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00031937,2025-03-17T13:18:45,PER-031212,prox-in-classified,LOC-008029,SYN-ACCESS-00031937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00031999,2025-08-27T18:49:59,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00031999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00032035,2025-05-16T21:59:18,PER-002304,prox-out-classified,LOC-003069,SYN-ACCESS-00032035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00032047,2024-07-08T11:29:04,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00032047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00032088,2025-12-10T18:10:10,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00032088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00032099,2024-05-20T02:12:07,PER-007236,prox-in-building,LOC-001855,SYN-ACCESS-00032099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00032133,2024-03-04T22:45:08,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00032133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00032142,2025-09-23T04:46:00,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00032142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00032240,2025-04-04T01:31:13,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00032240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00032265,2024-04-27T06:43:08,PER-018950,prox-out-classified,LOC-002481,SYN-ACCESS-00032265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00032272,2025-01-26T08:52:22,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00032272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00032282,2025-01-28T22:56:43,PER-020096,prox-out-classified,LOC-007371,SYN-ACCESS-00032282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00032303,2024-02-18T21:19:32,PER-021845,prox-in-classified,LOC-006029,SYN-ACCESS-00032303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00032318,2024-04-16T07:38:52,PER-022852,prox-out-classified,LOC-005358,SYN-ACCESS-00032318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00032334,2024-09-18T16:57:25,PER-023945,prox-out-classified,LOC-006608,SYN-ACCESS-00032334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00032380,2025-08-22T17:32:14,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00032380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00032397,2024-04-11T08:52:29,PER-028278,prox-out-classified,LOC-001251,SYN-ACCESS-00032397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00032399,2024-10-02T04:22:47,PER-028494,prox-in-classified,LOC-003606,SYN-ACCESS-00032399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00032417,2024-06-10T11:05:54,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00032417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00032437,2025-04-09T15:01:33,PER-031212,prox-in-classified,LOC-008029,SYN-ACCESS-00032437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00032499,2025-01-12T16:02:49,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00032499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00032535,2025-10-19T05:08:20,PER-002304,prox-in-classified,LOC-003069,SYN-ACCESS-00032535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00032547,2025-04-21T14:05:02,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00032547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00032588,2024-12-27T03:30:58,PER-006443,prox-in-building,LOC-004989,SYN-ACCESS-00032588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00032599,2025-05-02T08:09:48,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00032599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00032633,2025-12-26T19:09:09,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00032633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00032642,2024-11-20T14:02:41,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00032642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00032740,2025-10-20T09:20:30,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00032740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00032765,2025-05-05T04:46:22,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00032765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00032772,2025-03-12T13:25:47,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00032772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00032782,2025-05-10T07:57:51,PER-020096,prox-out-classified,LOC-007371,SYN-ACCESS-00032782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00032803,2025-11-15T03:02:21,PER-021845,prox-in-classified,LOC-006029,SYN-ACCESS-00032803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00032818,2024-08-20T12:18:34,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00032818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00032834,2025-04-19T22:36:59,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00032834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00032880,2024-05-06T13:47:26,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00032880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00032897,2025-12-10T13:55:09,PER-028278,prox-out-classified,LOC-001251,SYN-ACCESS-00032897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00032899,2025-08-05T14:00:00,PER-028494,prox-in-classified,LOC-003606,SYN-ACCESS-00032899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00032917,2024-03-08T15:35:10,PER-029521,prox-out-classified,LOC-006867,SYN-ACCESS-00032917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00032937,2024-05-25T18:02:34,PER-031212,prox-in-classified,LOC-008029,SYN-ACCESS-00032937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00032999,2025-01-15T10:21:08,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00032999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00033035,2025-10-24T18:17:29,PER-002304,prox-in-classified,LOC-003069,SYN-ACCESS-00033035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00033047,2025-11-09T18:59:55,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00033047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00033088,2025-02-08T01:25:47,PER-006443,prox-in-building,LOC-004989,SYN-ACCESS-00033088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00033099,2024-06-08T08:33:35,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00033099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00033133,2024-10-13T15:03:48,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00033133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00033142,2025-09-10T04:11:01,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00033142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00033240,2024-06-23T17:46:25,PER-017223,prox-out-classified,LOC-005692,SYN-ACCESS-00033240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00033265,2024-06-05T14:59:59,PER-018950,prox-out-classified,LOC-002481,SYN-ACCESS-00033265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00033272,2025-05-16T14:59:50,PER-019374,prox-in-building,LOC-007336,SYN-ACCESS-00033272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00033282,2024-12-27T01:45:12,PER-020096,prox-out-classified,LOC-007371,SYN-ACCESS-00033282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00033303,2024-08-11T06:27:50,PER-021845,prox-in-classified,LOC-006029,SYN-ACCESS-00033303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00033318,2025-02-17T11:03:14,PER-022852,prox-out-classified,LOC-005358,SYN-ACCESS-00033318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00033334,2025-09-14T22:31:55,PER-023945,prox-out-classified,LOC-006608,SYN-ACCESS-00033334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00033380,2024-06-28T15:26:20,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00033380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00033397,2024-02-18T18:15:39,PER-028278,prox-out-classified,LOC-001251,SYN-ACCESS-00033397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00033399,2025-12-12T18:12:48,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00033399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00033417,2025-09-26T17:50:10,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00033417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00033437,2025-06-01T20:08:09,PER-031212,prox-out-classified,LOC-008029,SYN-ACCESS-00033437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00033499,2025-01-25T21:31:48,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00033499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00033535,2024-08-13T16:53:03,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00033535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00033547,2024-10-07T08:22:27,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00033547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00033588,2025-11-30T11:14:10,PER-006443,prox-in-classified,LOC-004989,SYN-ACCESS-00033588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00033599,2025-01-27T08:06:51,PER-007236,prox-in-building,LOC-001855,SYN-ACCESS-00033599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00033633,2024-04-26T11:23:47,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00033633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00033642,2024-03-16T18:36:04,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00033642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00033740,2024-09-09T15:33:11,PER-017223,prox-out-classified,LOC-005692,SYN-ACCESS-00033740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00033765,2025-03-29T14:56:52,PER-018950,prox-in-classified,LOC-002481,SYN-ACCESS-00033765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00033772,2024-05-07T20:50:46,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00033772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00033782,2025-10-25T11:15:23,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00033782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00033803,2024-04-18T00:15:02,PER-021845,prox-in-classified,LOC-006029,SYN-ACCESS-00033803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00033818,2024-05-05T04:09:00,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00033818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00033834,2025-12-12T05:07:40,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00033834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00033880,2024-07-29T20:06:38,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00033880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00033897,2025-11-03T18:57:06,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00033897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00033899,2024-06-06T04:25:18,PER-028494,prox-in-building,LOC-003606,SYN-ACCESS-00033899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00033917,2024-06-10T15:41:13,PER-029521,prox-out-classified,LOC-006867,SYN-ACCESS-00033917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00033937,2024-09-05T18:33:01,PER-031212,prox-in-classified,LOC-008029,SYN-ACCESS-00033937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00033999,2025-12-09T22:03:44,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00033999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00034035,2024-04-23T19:02:49,PER-002304,prox-in-classified,LOC-003069,SYN-ACCESS-00034035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00034047,2025-04-09T07:16:12,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00034047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00034088,2024-11-03T15:03:52,PER-006443,prox-in-building,LOC-004989,SYN-ACCESS-00034088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00034099,2025-12-24T16:31:37,PER-007236,prox-in-building,LOC-001855,SYN-ACCESS-00034099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00034133,2024-11-22T07:21:01,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00034133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00034142,2025-10-28T12:40:14,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00034142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00034240,2025-04-06T05:03:25,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00034240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00034265,2024-11-07T15:31:42,PER-018950,prox-in-classified,LOC-002481,SYN-ACCESS-00034265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00034272,2024-10-15T09:34:23,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00034272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00034282,2025-09-27T21:43:57,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00034282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00034303,2024-05-25T17:26:05,PER-021845,prox-in-classified,LOC-006029,SYN-ACCESS-00034303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00034318,2025-11-07T05:12:36,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00034318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00034334,2025-05-27T09:31:37,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00034334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00034380,2024-07-30T03:36:34,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00034380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00034397,2024-04-21T07:17:39,PER-028278,prox-out-classified,LOC-001251,SYN-ACCESS-00034397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00034399,2024-12-12T03:26:45,PER-028494,prox-in-classified,LOC-003606,SYN-ACCESS-00034399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00034417,2024-12-18T05:09:26,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00034417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00034437,2024-11-19T20:11:13,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00034437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00034499,2025-11-04T09:38:38,PER-035454,prox-in-classified,LOC-003644,SYN-ACCESS-00034499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00034535,2025-09-18T09:15:09,PER-002304,prox-out-classified,LOC-003069,SYN-ACCESS-00034535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00034547,2025-02-03T15:31:53,PER-003233,prox-in-classified,LOC-001301,SYN-ACCESS-00034547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00034588,2024-01-05T21:34:43,PER-006443,prox-in-classified,LOC-004989,SYN-ACCESS-00034588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00034599,2024-11-16T16:32:47,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00034599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00034633,2024-07-25T13:09:08,PER-009628,prox-in-classified,LOC-009679,SYN-ACCESS-00034633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00034642,2025-09-26T23:38:11,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00034642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00034740,2024-08-31T21:41:21,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00034740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00034765,2025-10-21T04:09:47,PER-018950,prox-out-classified,LOC-002481,SYN-ACCESS-00034765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00034772,2025-04-08T14:04:43,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00034772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00034782,2025-07-11T00:19:56,PER-020096,prox-in-classified,LOC-007371,SYN-ACCESS-00034782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00034803,2024-09-19T01:52:25,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00034803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00034818,2025-03-17T18:48:35,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00034818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00034834,2025-11-13T06:45:36,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00034834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00034880,2025-04-22T22:13:21,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00034880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00034897,2025-01-19T17:39:05,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00034897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00034899,2024-03-03T13:50:04,PER-028494,prox-in-building,LOC-003606,SYN-ACCESS-00034899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00034917,2024-02-25T10:43:56,PER-029521,prox-out-classified,LOC-006867,SYN-ACCESS-00034917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00034937,2024-02-03T02:47:42,PER-031212,prox-in-classified,LOC-008029,SYN-ACCESS-00034937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00034999,2024-11-02T14:49:54,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00034999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00035035,2024-11-18T00:56:39,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00035035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00035047,2024-07-22T07:08:55,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00035047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00035088,2024-04-11T08:56:25,PER-006443,prox-in-classified,LOC-004989,SYN-ACCESS-00035088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00035099,2025-10-22T20:07:24,PER-007236,prox-in-classified,LOC-001855,SYN-ACCESS-00035099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00035133,2024-03-09T23:14:41,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00035133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00035142,2025-07-29T12:47:18,PER-010131,prox-out-classified,LOC-008679,SYN-ACCESS-00035142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00035240,2024-02-21T04:22:14,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00035240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00035265,2024-06-10T16:01:09,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00035265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00035272,2024-06-09T17:33:31,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00035272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00035282,2024-08-29T18:33:46,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00035282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00035303,2025-12-27T20:35:16,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00035303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00035318,2024-03-22T08:58:41,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00035318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00035334,2024-01-15T16:17:31,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00035334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
