relationship_id,source_entity_type,source_entity_id,relationship_type,target_entity_type,target_entity_id,timestamp,confidence,relationship_origin,source_dataset,source_record_reference,synthetic_flag,reason,scenario_id
REL-0738257,Device,DEV-010910,CONNECTED_TO,Device,DEV-010911,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0738296,Device,DEV-020518,CONNECTED_TO,Device,DEV-020519,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0738330,Phone,PH-025175,CONNECTED_TO,Phone,PH-025176,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0739094,Device,DEV-034414,CONNECTED_TO,Device,DEV-034415,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0739233,Device,DEV-009795,CONNECTED_TO,Device,DEV-009796,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0740111,Phone,PH-026468,CONNECTED_TO,Phone,PH-026469,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0740128,Device,DEV-026914,CONNECTED_TO,Device,DEV-026915,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0740467,Device,DEV-015294,CONNECTED_TO,Device,DEV-015295,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0740482,Phone,PH-001152,CONNECTED_TO,Phone,PH-001153,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0740588,Device,DEV-004441,CONNECTED_TO,Device,DEV-004442,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0740941,Person,PER-009628,ASSOCIATED_WITH,Organization,ORG-03340,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0741018,Device,DEV-008541,CONNECTED_TO,Device,DEV-008542,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0741048,Device,DEV-030844,CONNECTED_TO,Device,DEV-030845,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0741235,Phone,PH-028719,CONNECTED_TO,Phone,PH-028720,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0741626,Device,DEV-009758,CONNECTED_TO,Device,DEV-009759,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0741721,Device,DEV-027979,CONNECTED_TO,Device,DEV-027980,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0742173,Person,PER-007245,ASSOCIATED_WITH,Organization,ORG-00500,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0742191,Person,PER-010137,ASSOCIATED_WITH,Organization,ORG-00975,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0742651,Device,DEV-034696,CONNECTED_TO,Device,DEV-034697,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0742806,Phone,PH-009893,CONNECTED_TO,Phone,PH-009894,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0743172,Phone,PH-018170,CONNECTED_TO,Phone,PH-018171,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0743407,Person,PER-021869,ASSOCIATED_WITH,Organization,ORG-01590,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0743468,Device,DEV-028515,CONNECTED_TO,Device,DEV-028516,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0743593,Phone,PH-012296,CONNECTED_TO,Phone,PH-012297,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0743610,Person,PER-031212,ASSOCIATED_WITH,Organization,ORG-02552,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0743842,Phone,PH-007807,CONNECTED_TO,Phone,PH-007808,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0744224,Phone,PH-000586,CONNECTED_TO,Phone,PH-000587,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0744459,Device,DEV-007959,CONNECTED_TO,Device,DEV-007960,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0744816,Phone,PH-008998,CONNECTED_TO,Phone,PH-008999,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0745163,Device,DEV-026600,CONNECTED_TO,Device,DEV-026601,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0745270,Device,DEV-021114,CONNECTED_TO,Device,DEV-021115,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0745360,Phone,PH-001048,CONNECTED_TO,Phone,PH-001049,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0745366,Phone,PH-024696,CONNECTED_TO,Phone,PH-024697,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0745877,Device,DEV-019798,CONNECTED_TO,Device,DEV-019799,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0746091,Phone,PH-008855,CONNECTED_TO,Phone,PH-008856,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0746297,Phone,PH-027742,CONNECTED_TO,Phone,PH-027743,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0746331,Phone,PH-017832,CONNECTED_TO,Phone,PH-017833,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0746622,Phone,PH-003055,CONNECTED_TO,Phone,PH-003056,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0746722,Phone,PH-009118,CONNECTED_TO,Phone,PH-009119,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0747270,Device,DEV-015295,CONNECTED_TO,Device,DEV-015296,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0747674,Device,DEV-016649,CONNECTED_TO,Device,DEV-016650,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0748039,Phone,PH-008967,CONNECTED_TO,Phone,PH-008968,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0748162,Device,DEV-027980,CONNECTED_TO,Device,DEV-027981,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0748255,Phone,PH-021379,CONNECTED_TO,Phone,PH-021380,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0748365,Device,DEV-022760,CONNECTED_TO,Device,DEV-022761,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0748777,Phone,PH-014809,CONNECTED_TO,Phone,PH-014810,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0749533,Phone,PH-022781,CONNECTED_TO,Phone,PH-022782,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0749684,Phone,PH-004060,CONNECTED_TO,Phone,PH-004061,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0749848,Device,DEV-019294,CONNECTED_TO,Device,DEV-019295,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0750044,Phone,PH-009798,CONNECTED_TO,Phone,PH-009799,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0750224,Device,DEV-009430,CONNECTED_TO,Device,DEV-009431,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0750244,Phone,PH-002315,CONNECTED_TO,Phone,PH-002316,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0750263,Person,PER-006443,ASSOCIATED_WITH,Organization,ORG-03226,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0750314,Device,DEV-002787,CONNECTED_TO,Device,DEV-002788,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0750646,Device,DEV-027427,CONNECTED_TO,Device,DEV-027428,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0750806,Device,DEV-023617,CONNECTED_TO,Device,DEV-023618,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0751048,Device,DEV-032135,CONNECTED_TO,Device,DEV-032136,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0751053,Person,PER-028447,ASSOCIATED_WITH,Organization,ORG-01646,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0751071,Phone,PH-032887,CONNECTED_TO,Phone,PH-032888,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0751142,Device,DEV-021143,CONNECTED_TO,Device,DEV-021144,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0751336,Phone,PH-014884,CONNECTED_TO,Phone,PH-014885,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0751482,Device,DEV-030381,CONNECTED_TO,Device,DEV-030382,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0751495,Device,DEV-021068,CONNECTED_TO,Device,DEV-021069,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0751752,Device,DEV-027405,CONNECTED_TO,Device,DEV-027406,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0752690,Device,DEV-007737,CONNECTED_TO,Device,DEV-007738,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0752987,Person,PER-028498,ASSOCIATED_WITH,Organization,ORG-01672,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0753037,Phone,PH-004496,CONNECTED_TO,Phone,PH-004497,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0753164,Phone,PH-013959,CONNECTED_TO,Phone,PH-013960,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0753287,Phone,PH-023664,CONNECTED_TO,Phone,PH-023665,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0754064,Phone,PH-024970,CONNECTED_TO,Phone,PH-024971,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0754268,Person,PER-002304,ASSOCIATED_WITH,Organization,ORG-03548,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0754337,Device,DEV-002989,CONNECTED_TO,Device,DEV-002990,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0754630,Device,DEV-026681,CONNECTED_TO,Device,DEV-026682,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0755227,Person,PER-019374,ASSOCIATED_WITH,Organization,ORG-00912,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0755391,Device,DEV-004112,CONNECTED_TO,Device,DEV-004113,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0755475,Phone,PH-000476,CONNECTED_TO,Phone,PH-000477,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0755506,Person,PER-029525,ASSOCIATED_WITH,Organization,ORG-03196,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0755590,Phone,PH-012417,CONNECTED_TO,Phone,PH-012418,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0755621,Device,DEV-013794,CONNECTED_TO,Device,DEV-013795,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0755768,Phone,PH-014149,CONNECTED_TO,Phone,PH-014150,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0755843,Device,DEV-007736,CONNECTED_TO,Device,DEV-007737,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0755849,Device,DEV-019308,CONNECTED_TO,Device,DEV-019309,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0756003,Device,DEV-026218,CONNECTED_TO,Device,DEV-026219,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0756092,Device,DEV-006236,CONNECTED_TO,Device,DEV-006237,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0756255,Device,DEV-006235,CONNECTED_TO,Device,DEV-006236,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0756720,Phone,PH-024342,CONNECTED_TO,Phone,PH-024343,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0757567,Phone,PH-025855,CONNECTED_TO,Phone,PH-025856,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0757658,Device,DEV-003214,CONNECTED_TO,Device,DEV-003215,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0757730,Phone,PH-008523,CONNECTED_TO,Phone,PH-008524,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0757996,Phone,PH-022543,CONNECTED_TO,Phone,PH-022544,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0759046,Phone,PH-002283,CONNECTED_TO,Phone,PH-002284,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0759065,Device,DEV-005647,CONNECTED_TO,Device,DEV-005648,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0759083,Phone,PH-001151,CONNECTED_TO,Phone,PH-001152,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0759556,Person,PER-002324,ASSOCIATED_WITH,Organization,ORG-00704,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0760013,Device,DEV-006616,CONNECTED_TO,Device,DEV-006617,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0761484,Phone,PH-028695,CONNECTED_TO,Phone,PH-028696,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0761567,Device,DEV-034637,CONNECTED_TO,Device,DEV-034638,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0762141,Phone,PH-012416,CONNECTED_TO,Phone,PH-012417,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0762232,Person,PER-028283,ASSOCIATED_WITH,Organization,ORG-02179,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0762384,Person,PER-017239,ASSOCIATED_WITH,Organization,ORG-04439,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0762412,Phone,PH-011524,CONNECTED_TO,Phone,PH-011525,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0762610,Phone,PH-008968,CONNECTED_TO,Phone,PH-008969,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0763798,Device,DEV-014426,CONNECTED_TO,Device,DEV-014427,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0764127,Device,DEV-009930,CONNECTED_TO,Device,DEV-009931,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0764137,Person,PER-027182,ASSOCIATED_WITH,Organization,ORG-00004,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0764300,Person,PER-019375,ASSOCIATED_WITH,Organization,ORG-01640,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0764312,Person,PER-023945,ASSOCIATED_WITH,Organization,ORG-02684,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0764547,Device,DEV-025053,CONNECTED_TO,Device,DEV-025054,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0764575,Phone,PH-014760,CONNECTED_TO,Phone,PH-014761,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0764629,Person,PER-022852,ASSOCIATED_WITH,Organization,ORG-04916,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0765222,Device,DEV-007068,CONNECTED_TO,Device,DEV-007069,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0765230,Phone,PH-018803,CONNECTED_TO,Phone,PH-018804,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0765502,Device,DEV-020311,CONNECTED_TO,Device,DEV-020312,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0765623,Device,DEV-001472,CONNECTED_TO,Device,DEV-001473,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0765796,Person,PER-028494,ASSOCIATED_WITH,Organization,ORG-04651,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0766130,Device,DEV-006364,CONNECTED_TO,Device,DEV-006365,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0766158,Phone,PH-001747,CONNECTED_TO,Phone,PH-001748,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0766203,Phone,PH-011523,CONNECTED_TO,Phone,PH-011524,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0766604,Phone,PH-010528,CONNECTED_TO,Phone,PH-010529,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0766859,Phone,PH-002163,CONNECTED_TO,Phone,PH-002164,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0767054,Phone,PH-029381,CONNECTED_TO,Phone,PH-029382,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0767169,Phone,PH-013082,CONNECTED_TO,Phone,PH-013083,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0767173,Device,DEV-023208,CONNECTED_TO,Device,DEV-023209,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0767266,Phone,PH-030408,CONNECTED_TO,Phone,PH-030409,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0767548,Device,DEV-026915,CONNECTED_TO,Device,DEV-026916,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0768038,Device,DEV-007067,CONNECTED_TO,Device,DEV-007068,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0768165,Phone,PH-004031,CONNECTED_TO,Phone,PH-004032,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0768277,Device,DEV-004442,CONNECTED_TO,Device,DEV-004443,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0769008,Phone,PH-027741,CONNECTED_TO,Phone,PH-027742,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0769155,Phone,PH-034277,CONNECTED_TO,Phone,PH-034278,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0769162,Phone,PH-030692,CONNECTED_TO,Phone,PH-030693,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0770277,Phone,PH-000043,CONNECTED_TO,Phone,PH-000044,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0770417,Phone,PH-004237,CONNECTED_TO,Phone,PH-004238,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0770467,Device,DEV-019272,CONNECTED_TO,Device,DEV-019273,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0770739,Person,PER-009651,ASSOCIATED_WITH,Organization,ORG-02726,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0770942,Phone,PH-031235,CONNECTED_TO,Phone,PH-031236,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0771288,Phone,PH-023665,CONNECTED_TO,Phone,PH-023666,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0771503,Phone,PH-032657,CONNECTED_TO,Phone,PH-032658,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0772042,Phone,PH-034276,CONNECTED_TO,Phone,PH-034277,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0772057,Device,DEV-014173,CONNECTED_TO,Device,DEV-014174,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0772164,Device,DEV-018408,CONNECTED_TO,Device,DEV-018409,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0772515,Device,DEV-034638,CONNECTED_TO,Device,DEV-034639,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0773175,Person,PER-018950,ASSOCIATED_WITH,Organization,ORG-01111,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0773521,Phone,PH-016178,CONNECTED_TO,Phone,PH-016179,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0774023,Phone,PH-017894,CONNECTED_TO,Phone,PH-017895,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0774419,Phone,PH-013083,CONNECTED_TO,Phone,PH-013084,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0774746,Phone,PH-009650,CONNECTED_TO,Phone,PH-009651,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0775020,Phone,PH-014150,CONNECTED_TO,Phone,PH-014151,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0775240,Device,DEV-021115,CONNECTED_TO,Device,DEV-021116,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0776232,Device,DEV-002714,CONNECTED_TO,Device,DEV-002715,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0776546,Phone,PH-014808,CONNECTED_TO,Phone,PH-014809,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0776703,Device,DEV-019901,CONNECTED_TO,Device,DEV-019902,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0776883,Phone,PH-026778,CONNECTED_TO,Phone,PH-026779,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0777482,Phone,PH-026467,CONNECTED_TO,Phone,PH-026468,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0777722,Device,DEV-032369,CONNECTED_TO,Device,DEV-032370,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0777725,Device,DEV-008555,CONNECTED_TO,Device,DEV-008556,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0778232,Phone,PH-008856,CONNECTED_TO,Phone,PH-008857,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0778324,Device,DEV-025051,CONNECTED_TO,Device,DEV-025052,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0778413,Person,PER-020096,ASSOCIATED_WITH,Organization,ORG-00773,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0778533,Phone,PH-007196,CONNECTED_TO,Phone,PH-007197,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0778644,Device,DEV-004378,CONNECTED_TO,Device,DEV-004379,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0778695,Device,DEV-013795,CONNECTED_TO,Device,DEV-013796,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0778822,Person,PER-027179,ASSOCIATED_WITH,Organization,ORG-04671,,MEDIUM,SYNTHETIC,,,true,Synthetic background association.,
REL-0778830,Device,DEV-032573,CONNECTED_TO,Device,DEV-032574,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0778993,Device,DEV-020312,CONNECTED_TO,Device,DEV-020313,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0779396,Device,DEV-034331,CONNECTED_TO,Device,DEV-034332,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0779414,Phone,PH-006958,CONNECTED_TO,Phone,PH-006959,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0779644,Device,DEV-031902,CONNECTED_TO,Device,DEV-031903,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0779811,Phone,PH-033377,CONNECTED_TO,Phone,PH-033378,,MEDIUM,SYNTHETIC,,,true,Synthetic background phone connectivity.,
REL-0779947,Device,DEV-009931,CONNECTED_TO,Device,DEV-009932,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
REL-0780058,Device,DEV-004948,CONNECTED_TO,Device,DEV-004949,,MEDIUM,SYNTHETIC,,,true,Synthetic background device connectivity.,
