case_id,case_title,investigation_type,status,opened_at,description,data_origin,source_dataset,source_record_reference,Synthetic_Flag,Source_Dataset,Generation_Batch_ID,Confidence_Level,Provenance_Mode,Audit_Reference
CASE-01597,Synthetic investigation 1597,communication,closed,2024-08-04T01:04:38,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1597,Medium,synthetic-design,AUDIT-cases-CASE-01597
CASE-01598,Synthetic investigation 1598,cyber,review,2024-08-09T23:05:49,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1598,Medium,synthetic-design,AUDIT-cases-CASE-01598
CASE-01599,Synthetic investigation 1599,physical,open,2025-04-01T14:03:01,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1599,Medium,synthetic-design,AUDIT-cases-CASE-01599
CASE-01600,Synthetic investigation 1600,mixed,open,2024-12-19T18:05:02,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1600,Medium,synthetic-design,AUDIT-cases-CASE-01600
CASE-01601,Synthetic investigation 1601,financial,open,2025-05-25T08:29:11,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1601,Medium,synthetic-design,AUDIT-cases-CASE-01601
CASE-01602,Synthetic investigation 1602,communication,open,2025-05-10T21:06:31,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1602,Medium,synthetic-design,AUDIT-cases-CASE-01602
CASE-01603,Synthetic investigation 1603,cyber,review,2025-03-08T16:53:37,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1603,Medium,synthetic-design,AUDIT-cases-CASE-01603
CASE-01604,Synthetic investigation 1604,physical,review,2024-09-02T08:41:31,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1604,Medium,synthetic-design,AUDIT-cases-CASE-01604
CASE-01605,Synthetic investigation 1605,mixed,closed,2024-01-17T02:11:14,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1605,Medium,synthetic-design,AUDIT-cases-CASE-01605
CASE-01606,Synthetic investigation 1606,financial,open,2024-06-10T01:42:12,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1606,Medium,synthetic-design,AUDIT-cases-CASE-01606
CASE-01607,Synthetic investigation 1607,communication,closed,2025-02-14T15:55:17,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1607,Medium,synthetic-design,AUDIT-cases-CASE-01607
CASE-01608,Synthetic investigation 1608,cyber,closed,2024-08-03T17:21:17,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1608,Medium,synthetic-design,AUDIT-cases-CASE-01608
CASE-01609,Synthetic investigation 1609,physical,review,2025-03-18T23:44:13,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1609,Medium,synthetic-design,AUDIT-cases-CASE-01609
CASE-01610,Synthetic investigation 1610,mixed,open,2024-08-01T00:53:36,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1610,Medium,synthetic-design,AUDIT-cases-CASE-01610
CASE-01611,Synthetic investigation 1611,financial,open,2024-12-13T15:41:24,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1611,Medium,synthetic-design,AUDIT-cases-CASE-01611
CASE-01612,Synthetic investigation 1612,communication,review,2024-01-10T03:43:10,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1612,Medium,synthetic-design,AUDIT-cases-CASE-01612
CASE-01613,Synthetic investigation 1613,cyber,closed,2024-06-12T00:26:51,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1613,Medium,synthetic-design,AUDIT-cases-CASE-01613
CASE-01614,Synthetic investigation 1614,physical,review,2024-06-01T01:03:22,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1614,Medium,synthetic-design,AUDIT-cases-CASE-01614
CASE-01615,Synthetic investigation 1615,mixed,open,2024-02-15T02:17:23,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1615,Medium,synthetic-design,AUDIT-cases-CASE-01615
CASE-01616,Synthetic investigation 1616,financial,closed,2024-03-19T08:34:54,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1616,Medium,synthetic-design,AUDIT-cases-CASE-01616
CASE-01617,Synthetic investigation 1617,communication,closed,2024-12-31T00:33:00,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1617,Medium,synthetic-design,AUDIT-cases-CASE-01617
CASE-01618,Synthetic investigation 1618,cyber,review,2025-03-26T17:52:05,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1618,Medium,synthetic-design,AUDIT-cases-CASE-01618
CASE-01619,Synthetic investigation 1619,physical,closed,2024-01-17T20:23:47,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1619,Medium,synthetic-design,AUDIT-cases-CASE-01619
CASE-01620,Synthetic investigation 1620,mixed,review,2024-08-30T18:16:05,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1620,Medium,synthetic-design,AUDIT-cases-CASE-01620
CASE-01621,Synthetic investigation 1621,financial,review,2024-03-11T21:21:24,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1621,Medium,synthetic-design,AUDIT-cases-CASE-01621
CASE-01622,Synthetic investigation 1622,communication,open,2025-02-15T13:56:54,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1622,Medium,synthetic-design,AUDIT-cases-CASE-01622
CASE-01623,Synthetic investigation 1623,cyber,closed,2024-06-27T05:13:14,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1623,Medium,synthetic-design,AUDIT-cases-CASE-01623
CASE-01624,Synthetic investigation 1624,physical,review,2025-07-28T00:55:40,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1624,Medium,synthetic-design,AUDIT-cases-CASE-01624
CASE-01625,Synthetic investigation 1625,mixed,review,2025-03-08T12:21:33,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1625,Medium,synthetic-design,AUDIT-cases-CASE-01625
CASE-01626,Synthetic investigation 1626,financial,closed,2024-08-10T21:24:52,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1626,Medium,synthetic-design,AUDIT-cases-CASE-01626
CASE-01627,Synthetic investigation 1627,communication,open,2025-02-05T14:48:34,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1627,Medium,synthetic-design,AUDIT-cases-CASE-01627
CASE-01628,Synthetic investigation 1628,cyber,review,2025-02-17T11:22:51,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1628,Medium,synthetic-design,AUDIT-cases-CASE-01628
CASE-01629,Synthetic investigation 1629,physical,review,2024-08-08T02:19:31,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1629,Medium,synthetic-design,AUDIT-cases-CASE-01629
CASE-01630,Synthetic investigation 1630,mixed,open,2024-05-17T11:12:41,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1630,Medium,synthetic-design,AUDIT-cases-CASE-01630
CASE-01631,Synthetic investigation 1631,financial,closed,2024-08-14T10:41:26,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1631,Medium,synthetic-design,AUDIT-cases-CASE-01631
CASE-01632,Synthetic investigation 1632,communication,closed,2024-08-14T13:01:58,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1632,Medium,synthetic-design,AUDIT-cases-CASE-01632
CASE-01633,Synthetic investigation 1633,cyber,closed,2024-08-30T05:04:37,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1633,Medium,synthetic-design,AUDIT-cases-CASE-01633
CASE-01634,Synthetic investigation 1634,physical,review,2024-12-09T20:10:12,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1634,Medium,synthetic-design,AUDIT-cases-CASE-01634
CASE-01635,Synthetic investigation 1635,mixed,review,2025-03-16T04:45:18,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1635,Medium,synthetic-design,AUDIT-cases-CASE-01635
CASE-01636,Synthetic investigation 1636,financial,review,2024-03-21T05:03:59,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1636,Medium,synthetic-design,AUDIT-cases-CASE-01636
CASE-01637,Synthetic investigation 1637,communication,review,2025-07-19T22:30:11,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1637,Medium,synthetic-design,AUDIT-cases-CASE-01637
CASE-01638,Synthetic investigation 1638,cyber,open,2025-02-13T18:41:55,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1638,Medium,synthetic-design,AUDIT-cases-CASE-01638
CASE-01639,Synthetic investigation 1639,physical,open,2024-12-21T08:44:57,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1639,Medium,synthetic-design,AUDIT-cases-CASE-01639
CASE-01640,Synthetic investigation 1640,mixed,closed,2024-04-03T20:37:31,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1640,Medium,synthetic-design,AUDIT-cases-CASE-01640
CASE-01641,Synthetic investigation 1641,financial,closed,2025-04-03T14:06:58,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1641,Medium,synthetic-design,AUDIT-cases-CASE-01641
CASE-01642,Synthetic investigation 1642,communication,review,2024-03-27T20:45:09,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1642,Medium,synthetic-design,AUDIT-cases-CASE-01642
CASE-01643,Synthetic investigation 1643,cyber,review,2024-05-01T01:29:39,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1643,Medium,synthetic-design,AUDIT-cases-CASE-01643
CASE-01644,Synthetic investigation 1644,physical,review,2024-12-29T15:31:35,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1644,Medium,synthetic-design,AUDIT-cases-CASE-01644
CASE-01645,Synthetic investigation 1645,mixed,closed,2024-04-01T02:59:47,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1645,Medium,synthetic-design,AUDIT-cases-CASE-01645
CASE-01646,Synthetic investigation 1646,financial,open,2024-08-03T11:40:09,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1646,Medium,synthetic-design,AUDIT-cases-CASE-01646
CASE-01647,Synthetic investigation 1647,communication,open,2024-01-05T23:51:44,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1647,Medium,synthetic-design,AUDIT-cases-CASE-01647
CASE-01648,Synthetic investigation 1648,cyber,review,2025-04-20T21:16:00,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1648,Medium,synthetic-design,AUDIT-cases-CASE-01648
CASE-01649,Synthetic investigation 1649,physical,review,2025-01-01T21:06:51,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1649,Medium,synthetic-design,AUDIT-cases-CASE-01649
CASE-01650,Synthetic investigation 1650,mixed,closed,2025-01-07T15:04:27,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1650,Medium,synthetic-design,AUDIT-cases-CASE-01650
CASE-01651,Synthetic investigation 1651,financial,open,2024-02-09T22:37:56,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1651,Medium,synthetic-design,AUDIT-cases-CASE-01651
CASE-01652,Synthetic investigation 1652,communication,open,2024-04-04T04:00:32,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1652,Medium,synthetic-design,AUDIT-cases-CASE-01652
CASE-01653,Synthetic investigation 1653,cyber,closed,2024-09-09T21:26:31,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1653,Medium,synthetic-design,AUDIT-cases-CASE-01653
CASE-01654,Synthetic investigation 1654,physical,closed,2024-01-19T12:03:43,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1654,Medium,synthetic-design,AUDIT-cases-CASE-01654
CASE-01655,Synthetic investigation 1655,mixed,open,2025-01-08T02:10:18,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1655,Medium,synthetic-design,AUDIT-cases-CASE-01655
CASE-01656,Synthetic investigation 1656,financial,review,2024-06-17T02:26:42,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1656,Medium,synthetic-design,AUDIT-cases-CASE-01656
CASE-01657,Synthetic investigation 1657,communication,open,2025-03-02T14:09:29,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1657,Medium,synthetic-design,AUDIT-cases-CASE-01657
CASE-01658,Synthetic investigation 1658,cyber,review,2024-12-22T02:16:03,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1658,Medium,synthetic-design,AUDIT-cases-CASE-01658
CASE-01659,Synthetic investigation 1659,physical,open,2024-08-22T09:29:23,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1659,Medium,synthetic-design,AUDIT-cases-CASE-01659
CASE-01660,Synthetic investigation 1660,mixed,closed,2024-10-07T23:38:32,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1660,Medium,synthetic-design,AUDIT-cases-CASE-01660
CASE-01661,Synthetic investigation 1661,financial,review,2025-03-16T03:10:33,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1661,Medium,synthetic-design,AUDIT-cases-CASE-01661
CASE-01662,Synthetic investigation 1662,communication,open,2025-03-28T13:37:05,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1662,Medium,synthetic-design,AUDIT-cases-CASE-01662
CASE-01663,Synthetic investigation 1663,cyber,closed,2025-03-02T22:50:07,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1663,Medium,synthetic-design,AUDIT-cases-CASE-01663
CASE-01664,Synthetic investigation 1664,physical,open,2024-10-01T14:39:45,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1664,Medium,synthetic-design,AUDIT-cases-CASE-01664
CASE-01665,Synthetic investigation 1665,mixed,closed,2024-05-29T17:39:01,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1665,Medium,synthetic-design,AUDIT-cases-CASE-01665
CASE-01666,Synthetic investigation 1666,financial,closed,2024-08-05T16:38:40,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1666,Medium,synthetic-design,AUDIT-cases-CASE-01666
CASE-01667,Synthetic investigation 1667,communication,closed,2025-04-13T03:59:57,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1667,Medium,synthetic-design,AUDIT-cases-CASE-01667
CASE-01668,Synthetic investigation 1668,cyber,review,2025-03-15T10:54:18,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1668,Medium,synthetic-design,AUDIT-cases-CASE-01668
CASE-01669,Synthetic investigation 1669,physical,closed,2024-10-12T17:32:42,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1669,Medium,synthetic-design,AUDIT-cases-CASE-01669
CASE-01670,Synthetic investigation 1670,mixed,closed,2025-05-20T07:20:47,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1670,Medium,synthetic-design,AUDIT-cases-CASE-01670
CASE-01671,Synthetic investigation 1671,financial,review,2024-12-02T01:16:47,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1671,Medium,synthetic-design,AUDIT-cases-CASE-01671
CASE-01672,Synthetic investigation 1672,communication,closed,2025-07-26T21:01:04,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1672,Medium,synthetic-design,AUDIT-cases-CASE-01672
CASE-01673,Synthetic investigation 1673,cyber,open,2024-08-30T11:18:10,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1673,Medium,synthetic-design,AUDIT-cases-CASE-01673
CASE-01674,Synthetic investigation 1674,physical,closed,2024-02-19T10:52:21,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1674,Medium,synthetic-design,AUDIT-cases-CASE-01674
CASE-01675,Synthetic investigation 1675,mixed,open,2025-06-26T01:22:20,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1675,Medium,synthetic-design,AUDIT-cases-CASE-01675
CASE-01676,Synthetic investigation 1676,financial,review,2024-10-09T12:21:41,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1676,Medium,synthetic-design,AUDIT-cases-CASE-01676
CASE-01677,Synthetic investigation 1677,communication,review,2025-03-30T22:24:07,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-COM-1677,Medium,synthetic-design,AUDIT-cases-CASE-01677
CASE-01678,Synthetic investigation 1678,cyber,review,2024-01-07T02:58:23,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-CYBER-1678,Medium,synthetic-design,AUDIT-cases-CASE-01678
CASE-01679,Synthetic investigation 1679,physical,review,2024-07-14T21:40:25,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-PHYS-1679,Medium,synthetic-design,AUDIT-cases-CASE-01679
CASE-01680,Synthetic investigation 1680,mixed,open,2024-01-17T10:56:43,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-MIXED-1680,Medium,synthetic-design,AUDIT-cases-CASE-01680
CASE-01681,Synthetic investigation 1681,financial,review,2024-01-30T22:56:35,Synthetic investigation case for TraceX analytical testing.,SYNTHETIC,,,true,,SCN-FIN-1681,Medium,synthetic-design,AUDIT-cases-CASE-01681
